set,vendor,method,path,operationId,summary,truth,step,class,rule,flag,verdict
exam2,azure.com,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.DataBoxEdge/dataBoxEdgeDevices/{deviceName}/users/{name},Users_CreateOrUpdate,,w,3,x,other-noun,,FALSE-ALARM
exam2,azure.com,PUT,/subscriptions/{subscriptionId}/resourceGroups/{resourceGroupName}/providers/Microsoft.Web/sites/{name}/config/connectionstrings,Sites_UpdateSiteConnectionStrings,Updates the connection strings associated with web app,w,2,w,floor,x-pile,ok
exam2,bbc.co.uk,DELETE,/my/categories/follows,,Unfollow category,w,2,w,floor,x-pile,ok
exam2,bbc.co.uk,DELETE,/my/music/preferences/export,deleteMusicPreferencesExport,Music Export Preferences,w,2,w,floor,x-pile,ok
exam2,bbc.co.uk,DELETE,/my/music/preferences/export/{vendor},deleteMusicPreferencesExportVendor,Music Export Vendor Preferences,w,2,w,floor,x-pile,ok
exam2,bbc.co.uk,PUT,/my/music/favourites,putPersonalisedMusicFavouritesBatch,Favourite Tracks or Clips,w,2,w,floor,x-pile,ok
exam2,bbc.co.uk,PUT,/my/music/preferences/export/{vendor},putMusicPreferencesExportVendor,Music Export Vendor Preferences,w,2,w,floor,x-pile,ok
exam2,bbc.co.uk,PUT,/my/radio/follows,putPersonalisedRadioFollowsBatch,Followed Brands and Series,w,2,w,floor,x-pile,ok
exam2,beezup.com,DELETE,/v2/user/analytics/{storeId}/reports/filters/{reportFilterId},DeleteReportFilter,Delete the report filter,w,2,w,floor,x-pile,ok
exam2,beezup.com,DELETE,/v2/user/analytics/{storeId}/rules/{ruleId},DeleteRule,Delete Rule,w,2,w,yours-noun,evidence,ok
exam2,beezup.com,PUT,/v2/user/catalogs/{storeId}/customColumns/{columnId}/expression,Catalog_ChangeCustomColumnExpression,Change custom column expression,w,2,w,floor,x-pile,ok
exam2,beezup.com,PUT,/v2/user/customer/account/personalInfo,SavePersonalInfo,Save user personal information,w,2,w,floor,x-pile,ok
exam2,biapi.pro,DELETE,/users/{id_user}/connections/{id_connection}/accounts,,Delete all accounts,w,2,w,floor,x-pile,ok
exam2,biapi.pro,DELETE,/users/{id_user}/connections/{id_connection}/accounts/{id_account},,Delete an account.,w,2,w,floor,x-pile,ok
exam2,biapi.pro,DELETE,/users/{id_user}/connections/{id_connection}/accounts/{id_account}/transactionsclusters/{id_transactionscluster},,Delete a clustered transaction,w,2,w,floor,x-pile,ok
exam2,biapi.pro,DELETE,/users/{id_user}/connections/{id_connection}/sources/{id_source},,Disable a connection source,w,2,w,yours-noun,evidence,ok
exam2,biapi.pro,DELETE,/users/{id_user}/connections/{id_connection}/transactionsclusters/{id_transactionscluster},,Delete a clustered transaction,w,2,w,floor,x-pile,ok
exam2,biapi.pro,DELETE,/webhooks/{id_webhook}/add_to_data/{key},,delete the requested entry,w,3,x,other-noun,,FALSE-ALARM
exam2,biapi.pro,PUT,/connectors/{id_connector},,Edit the provided connector,w,2,w,floor,x-pile,ok
exam2,biapi.pro,PUT,/connectors/{id_connector}/sources/{id_source},,Edit the provided connector source,w,2,w,yours-noun,evidence,ok
exam2,bigoven.com,PUT,/me/profile,,Puts me.,w,2,w,floor,x-pile,ok
exam2,bigoven.com,PUT,/recipe/review/replies/{replyId},Review_PutReply,Update (PUT) a reply to a given review. Authenticated user must be the original one that posted the reply.,w,2,w,floor,x-pile,ok
exam2,bigredcloud.com,DELETE,/v1/cashPayments/{id},CashPayments_Delete,Removes an existing Cash Payment.,w,3,x,other-noun,,FALSE-ALARM
exam2,bigredcloud.com,PUT,/v1/payments/batch,Payments_ProcessBatch,Processes a batch of Payments.,x,3,x,other-noun,,ok
exam2,bigredcloud.com,PUT,/v1/products/{id},Products_Put,Updates an existing Product.,w,2,w,yours-noun,evidence,ok
exam2,bigredcloud.com,PUT,/v1/products/batch,Products_ProcessBatch,Processes a batch of Products.,w,3,x,other-noun,,FALSE-ALARM
exam2,bigredcloud.com,PUT,/v1/salesEntries/batch,SalesEntries_ProcessBatch,Processes a batch of Sales Entries.,x,3,x,other-noun,,ok
exam2,bigredcloud.com,PUT,/v1/salesReps/{id},SalesRep_Put,Updates an existing Sale Rep.,w,2,w,floor,x-pile,ok
exam2,billbee.io,DELETE,/api/v1/products/{id},Article_DeleteArticle,Deletes a product,w,2,w,yours-noun,evidence,ok
exam2,billbee.io,DELETE,/api/v1/products/images/{imageId},Article_DeleteImage,Deletes a single image by id,w,2,w,yours-noun,evidence,ok
exam2,billbee.io,PUT,/api/v1/products/{productId}/images,Article_PutImages,Add multiple images to a product or replace the product images by the given images,w,2,w,yours-noun,evidence,ok
exam2,billbee.io,PUT,/api/v1/products/{productId}/images/{imageId},Article_PutImage,Add or update an existing image of a product,w,2,w,yours-noun,evidence,ok
exam2,billbee.io,PUT,/api/v1/webhooks/{id},WebHookManagement_Put,Updates an existing WebHook registration.,w,2,w,floor,x-pile,ok
exam2,billingo.hu,PUT,/bank-accounts/{id},UpdateBankAccount,Update a bank account,w,2,w,floor,x-pile,ok
exam2,billingo.hu,PUT,/partners/{id},UpdatePartner,Update a partner,w,2,w,yours-noun,evidence,ok
exam2,billingo.hu,PUT,/products/{id},UpdateProduct,Update a product,w,2,w,yours-noun,evidence,ok
exam2,bitbucket.org,DELETE,/repositories/{workspace}/{repo_slug}/deployments_config/environments/{environment_uuid}/variables/{variable_uuid},deleteDeploymentVariable,Delete a variable for an environment,w,2,w,floor,x-pile,ok
exam2,bitbucket.org,DELETE,/snippets/{workspace}/{encoded_id},,Delete a snippet,w,2,w,yours-noun,evidence,ok
exam2,bitbucket.org,DELETE,/snippets/{workspace}/{encoded_id}/{node_id},,Delete a previous revision of a snippet,w,2,w,yours-noun,evidence,ok
exam2,bitbucket.org,DELETE,/users/{selected_user}/properties/{app_key}/{property_name},deleteUserHostedPropertyValue,Delete a user application property,w,3,x,other-noun,,FALSE-ALARM
exam2,bitbucket.org,DELETE,/workspaces/{workspace}/hooks/{uid},,Delete a webhook for a workspace,w,2,w,yours-noun,evidence,ok
exam2,bitbucket.org,DELETE,/workspaces/{workspace}/projects/{project_key}/default-reviewers/{selected_user},,Remove the specific user from the project's default reviewers,w,3,x,other-noun,,FALSE-ALARM
exam2,bitbucket.org,PUT,/repositories/{workspace}/{repo_slug}/commit/{commit}/properties/{app_key}/{property_name},updateCommitHostedPropertyValue,Update a commit application property,w,2,w,floor,x-pile,ok
exam2,bitbucket.org,PUT,/workspaces/{workspace}/projects/{project_key},,Update a project for a workspace,w,2,w,floor,x-pile,ok
exam2,blazemeter.com,PATCH,/user/password,,"Update user name&nbsp; <i class=""fa fa-lg fa-unlock-alt""></i>",w,3,x,other-noun,,FALSE-ALARM
exam2,brainbi.net,DELETE,/api/orders/1137,orders1,Orders,w,2,w,floor,x-pile,ok
exam2,brainbi.net,DELETE,/api/products/1137,products1,Products,w,2,w,floor,x-pile,ok
exam2,brandlovers.com,PUT,/product/{skuSellerId}/status,,Enable/disable a single product in the Marketplace,w,2,w,floor,x-pile,ok
exam2,brandlovers.com,PUT,/products/stocks,,Bulk product stock update,w,2,w,floor,x-pile,ok
exam2,britbox.co.uk,PUT,/account/devices/{id}/name,renameDevice,,w,2,w,floor,x-pile,ok
exam2,britbox.co.uk,PUT,/account/profile/ratings/{itemId},rateItem,,w,2,w,yours-noun,evidence,ok
exam2,britbox.co.uk,PUT,/itv/cards/{platform},changeCardDetails,,w,2,w,floor,x-pile,ok
exam2,britbox.co.uk,PUT,/itv/updatePayment/strong/{platform},updatePaymentMethodStrong,,w,3,x,other-noun,,FALSE-ALARM
exam2,bunq.com,DELETE,/user/{userID}/monetary-account/{monetary-accountID}/bunqme-fundraiser-result/{bunqme-fundraiser-resultID}/note-text/{itemId},DELETE_NoteText_for_User_MonetaryAccount_BunqmeFundraiserResult,,w,3,x,other-noun,,FALSE-ALARM
exam2,bunq.com,DELETE,/user/{userID}/monetary-account/{monetary-accountID}/request-inquiry/{request-inquiryID}/note-attachment/{itemId},DELETE_NoteAttachment_for_User_MonetaryAccount_RequestInquiry,,w,3,x,other-noun,,FALSE-ALARM
exam2,bunq.com,DELETE,/user/{userID}/monetary-account/{monetary-accountID}/schedule-payment-batch/{schedule-payment-batchID}/note-text/{itemId},DELETE_NoteText_for_User_MonetaryAccount_SchedulePaymentBatch,,w,3,x,other-noun,,FALSE-ALARM
exam2,bunq.com,DELETE,/user/{userID}/monetary-account/{monetary-accountID}/schedule-payment/{schedule-paymentID}/note-text/{itemId},DELETE_NoteText_for_User_MonetaryAccount_SchedulePayment,,w,3,x,other-noun,,FALSE-ALARM
exam2,bunq.com,PUT,/user/{userID}/monetary-account/{monetary-accountID}/bunqme-tab/{itemId},UPDATE_BunqmeTab_for_User_MonetaryAccount,,x,3,x,other-noun,,ok
exam2,bunq.com,PUT,/user/{userID}/monetary-account/{monetary-accountID}/payment/{paymentID}/note-attachment/{itemId},UPDATE_NoteAttachment_for_User_MonetaryAccount_Payment,,w,3,x,other-noun,,FALSE-ALARM
exam2,bunq.com,PUT,/user/{userID}/monetary-account/{monetary-accountID}/share-invite-monetary-account-inquiry/{itemId},UPDATE_ShareInviteMonetaryAccountInquiry_for_User_MonetaryAccount,,x,3,x,live-verb,,ok
exam2,bunq.com,PUT,/user/{userID}/share-invite-monetary-account-response/{itemId},UPDATE_ShareInviteMonetaryAccountResponse_for_User,,x,3,x,live-verb,,ok
exam2,callfire.com,PUT,/campaigns/batches/{id},updateCampaignBatch,Update a batch,x,2,w,floor,x-pile,LEAK
exam2,callfire.com,PUT,/numbers/leases/configs/{number},updateNumberLeaseConfig,Update a lease config,w,2,w,floor,x-pile,ok
exam2,callfire.com,PUT,/webhooks/{id},updateWebhook,Update a webhook,w,2,w,yours-noun,evidence,ok
exam2,cambase.io,PATCH,/api/v1/recorders/{id}.json,,Updates an existing Recorder,w,2,w,floor,x-pile,ok
exam2,cdcgov.local,PUT,/settings/organizations/{organizationName},,,w,3,x,other-noun,,FALSE-ALARM
exam2,cenit.io,DELETE,/setup/flow/{id},,Delete a flow.,w,2,w,yours-noun,evidence,ok
exam2,cenit.io,DELETE,/setup/namespace/{id},,Delete a namespace,w,2,w,floor,x-pile,ok
exam2,circleci.com,DELETE,/project/{username}/{project}/checkout-key/{fingerprint},,,w,2,w,floor,x-pile,ok
exam2,circuitsandbox.net,DELETE,/conversations/group/{convId}/participants,removeParticipantGroup,Removes participants from a group conversation,x,3,x,other-noun,,ok
exam2,circuitsandbox.net,DELETE,/spaces/item/{itemId},deleteSpaceItem,deletes a space item,w,3,x,other-noun,,FALSE-ALARM
exam2,circuitsandbox.net,DELETE,/webhooks/incoming/{webhookId},deleteIncomingWebhook,Delete an existing webhook,w,2,w,floor,x-pile,ok
exam2,circuitsandbox.net,PUT,/spaces/{spaceId}/topic/{topicId}/reply/{replyId},updateSpaceReply,Updates a space reply,w,3,x,other-noun,,FALSE-ALARM
exam2,circuitsandbox.net,PUT,/spaces/{spaceId}/welcomebox/{content},v2UpdateWelcomeBoxContent,Update content of welcome box,w,2,w,floor,x-pile,ok
exam2,clarify.io,DELETE,/v1/bundles/{bundle_id}/metadata,,Delete bundle metadata,w,2,w,floor,x-pile,ok
exam2,clarify.io,DELETE,/v1/bundles/{bundle_id}/tracks,,Delete bundle tracks,w,2,w,yours-noun,evidence,ok
exam2,clearblade.com,DELETE,/admin/collectionmanagement,DevDeleteCollection,DEVELOPER - Delete collection,w,2,w,floor,x-pile,ok
exam2,clearblade.com,DELETE,/admin/devices/{systemKey},DeleteDevicesAdmin,DEVELOPER - Delete devices using a query,w,3,x,other-noun,,FALSE-ALARM
exam2,clearblade.com,DELETE,/admin/v/4/session/{systemKey}/user,DeleteUserSession,SESSION - Delete user session,x,3,x,other-noun,,ok
exam2,clearblade.com,DELETE,/api/v/4/data/{systemKey}/{collectionName}/uniqueindex,DeleteUniqueIndex,DATA - Delete unique index,w,2,w,yours-noun,evidence,ok
exam2,clearblade.com,DELETE,/codeadmin/v/2/{systemKey}/{serviceName},DeleteService,DEVELOPER - Delete code service,w,2,w,floor,x-pile,ok
exam2,clearblade.com,PUT,/admin/devices/{systemKey}/{name},UpdateSystemDevice,DEVELOPER - Update device,w,2,w,floor,x-pile,ok
exam2,clearblade.com,PUT,/api/v/2/devices/{systemKey}/{name},UpdateDeviceInfo,DEVICES - Update info,w,2,w,floor,x-pile,ok
exam2,clearblade.com,PUT,/api/v/4/{SystemKey}/adapters/{AdapterName}/control,AddEdgeCommand,ADAPTERS - Send command to edge,x,2,w,floor,x-pile,LEAK
exam2,clever-cloud.com,DELETE,/logs/{appId}/drains/:idOrUrl,,,w,2,w,floor,x-pile,ok
exam2,clever-cloud.com,DELETE,/v4/networkgroups/organisations/{ownerId}/networkgroups/{networkGroupId}/peers/{peerId},deleteNetworkGroupPeer,Remove peer,w,3,x,other-noun,,FALSE-ALARM
exam2,clever-cloud.com,PUT,/organisations/{id}/applications/{appId}/branch,,,w,2,w,yours-noun,evidence,ok
exam2,clever-cloud.com,PUT,/organisations/{id}/applications/{appId}/vhosts/favourite,putOrganisationsIdApplicationsAppIdVhostsFavourite,,w,2,w,floor,x-pile,ok
exam2,clever-cloud.com,PUT,/organisations/{id}/avatar,putOrganisationsIdAvatar,,w,2,w,yours-noun,evidence,ok
exam2,clever-cloud.com,PUT,/self/addons/{addonId},putSelfAddonsAddonId,,w,2,w,floor,x-pile,ok
exam2,clever-cloud.com,PUT,/vendor/apps/{addonId},putVendorAppsAddonId,,w,2,w,floor,x-pile,ok
exam2,clickmeter.com,PUT,/conversions/{conversionId}/datapoints/patch,Conversions_Patch,Modify the association between a conversion and a datapoint,w,2,w,floor,x-pile,ok
exam2,clicksend.com,DELETE,/sms/email-sms-stripped-strings/{rule_id},Delete Stripped String,Delete Stripped String,w,2,w,floor,x-pile,ok
exam2,clicksend.com,PUT,/automations/email/receipt/{rule_id},,Update a Rule,w,2,w,yours-noun,evidence,ok
exam2,clicksend.com,PUT,/email/address-verify/{email_address_id}/send,Send Verification Token,Send Verification Token,x,3,x,live-verb,,ok
exam2,clicksend.com,PUT,/forgot-password/verify,Verify Forgot Password,Verify Forgot Password,x,2,w,floor,x-pile,LEAK
exam2,clicksend.com,PUT,/lists/{from_list_id}/contacts/{contact_id}/{to_list_id},Transfer a Contact,Transfer a Contact,w,3,x,live-verb,,FALSE-ALARM
exam2,clicksend.com,PUT,/mms/receipts-read,Mark Receipts As Read,Mark Receipts As Read,w,2,w,yours-noun,evidence,ok
exam2,clicksend.com,PUT,/sms-campaigns/{sms_campaign_id},Update an SMS Campaign,Update an SMS Campaign,w,2,w,floor,x-pile,ok
exam2,clicksend.com,PUT,/sms/email-sms-stripped-strings/{rule_id},Update Stripped String,Update Stripped String,w,2,w,floor,x-pile,ok
exam2,climate.com,PUT,/v4/uploads/{uploadId},chunkedUpload,Chunked upload of data,w,2,w,floor,x-pile,ok
exam2,climatekuul.com,PATCH,/airtravelCoordinates/confirmPayment,confirmPayment4,confirmPayment,x,2,w,floor,x-pile,LEAK
exam2,climatekuul.com,PATCH,/airtravelMultileg/confirmPlanting,confirmsPlanting3,confirmPlanting,x,2,w,floor,x-pile,LEAK
exam2,climatekuul.com,PATCH,/ecommerceDelivery/confirmPlanting,confirmsPlanting2,confirmPlanting,x,2,w,floor,x-pile,LEAK
exam2,climatekuul.com,PATCH,/ecommerceDelivery/confirmTransaction,confirmPaymentOfTransaction1,confirmTransaction,x,2,w,floor,x-pile,LEAK
exam2,cloud-elements.com,PATCH,/{objectName}/{objectId}/{childObjectName}/{childObjectId},updateObjectNameByChildObjectId,Update an {childObjectName},w,2,w,floor,x-pile,ok
exam2,codat.io,DELETE,/companies/{companyId}/connections/{connectionId}/push/bills/{billId},delete-bill,Delete bill,x,2,w,yours-noun,evidence,LEAK
exam2,codat.io,DELETE,/companies/{companyId}/connections/{connectionId}/push/invoices/{invoiceId},delete-invoice,Delete invoice,x,2,w,floor,x-pile,LEAK
exam2,codat.io,PUT,/companies/{companyId}/connections/{connectionId}/push/bankAccounts/{bankAccountId},update-bank-account,Update bank account,x,2,w,floor,x-pile,LEAK
exam2,codat.io,PUT,/companies/{companyId}/connections/{connectionId}/push/billCreditNotes/{billCreditNoteId},update-bill-credit-note,Update bill credit note,x,2,w,yours-noun,evidence,LEAK
exam2,combell.com,DELETE,/mysqldatabases/{databaseName},DeleteDatabase,Delete a mysql database,w,2,w,yours-noun,evidence,ok
exam2,combell.com,PUT,/domains/{domainName}/nameservers,EditNameServers,Edit domain name servers,w,2,w,yours-noun,evidence,ok
exam2,combell.com,PUT,/linuxhostings/{domainName}/settings/gzipcompression,ChangeGzipCompression,Enable/disable GZIP compression,w,2,w,floor,x-pile,ok
exam2,configcat.com,DELETE,/v1/configs/{configId},delete-config,Delete Config,w,2,w,yours-noun,evidence,ok
exam2,configcat.com,DELETE,/v1/environments/{environmentId},delete-environment,Delete Environment,w,2,w,yours-noun,evidence,ok
exam2,configcat.com,DELETE,/v1/tags/{tagId},delete-tag,Delete Tag,w,2,w,yours-noun,evidence,ok
exam2,conjur.local,PATCH,/{authenticator}/{account},enableAuthenticator,Enables or disables authenticator defined without service_id.,x,2,w,floor,x-pile,LEAK
exam2,conjur.local,PATCH,/policies/{account}/policy/{identifier},updatePolicy,Modifies an existing Conjur policy.,x,2,w,floor,x-pile,LEAK
exam2,contentgroove.com,PUT,/api/v1/medias/{id},,update media,w,2,w,floor,x-pile,ok
exam2,contract-p.fit,DELETE,/documents/{document_id},delete_document_delete_resource,Delete the document,w,2,w,floor,x-pile,ok
exam2,contract-p.fit,DELETE,/integrations/{integration_id},delete_integration_resource,Delete an integration,w,2,w,floor,x-pile,ok
exam2,contract-p.fit,DELETE,/roles/{role_id},delete_role_resource,Delete a role,x,3,x,other-noun,,ok
exam2,contract-p.fit,DELETE,/threshold_settings/{scope},delete_setting_threshold_resource,Delete the thresholds settings,w,2,w,floor,x-pile,ok
exam2,contract-p.fit,PATCH,/data_retention_settings/{level}/{id},patch_data_retention_resource,Update scoped data retention settings,w,2,w,floor,x-pile,ok
exam2,contract-p.fit,PATCH,/documents/{inbox_id}/move_inbox,patch_document_move_resource,Move documents to another inbox,w,3,x,other-noun,,FALSE-ALARM
exam2,contract-p.fit,PATCH,/sampling_settings/{scope},patch_setting_sampling_resource,Update scoped sampling settings,w,2,w,floor,x-pile,ok
exam2,cpy.re,DELETE,/api/v1/server/blocklist/servers/{host},,Unblock a server by its domain,w,2,w,yours-noun,evidence,ok
exam2,cpy.re,DELETE,/api/v1/server/redundancy/videos/{redundancyId},delMirroredVideo,Delete a mirror done on a video,w,2,w,floor,x-pile,ok
exam2,cpy.re,DELETE,/api/v1/video-channels/{channelHandle}/avatar,,Delete channel avatar,w,2,w,yours-noun,evidence,ok
exam2,cpy.re,PUT,/api/v1/users/{id},putUser,Update a user,x,3,x,other-noun,,ok
exam2,cpy.re,PUT,/api/v1/users/me,putUserInfo,Update my user information,w,3,x,other-noun,,FALSE-ALARM
exam2,crucible.local,DELETE,/rest-service/reviews-v1/{id}/comments/{cId}/replies/{rId},removeReply,,w,3,x,other-noun,,FALSE-ALARM
exam2,crucible.local,DELETE,/rest-service/reviews-v1/{id}/patch/{patchId},removePatch,,w,3,x,other-noun,,FALSE-ALARM
exam2,crucible.local,DELETE,/rest-service/reviews-v1/{id}/reviewitems/{riId}/revisions,removeReviewItemRevisions,,w,3,x,other-noun,,FALSE-ALARM
exam2,daniweb.com,DELETE,/groups/{ID}/memberships,,,w,3,x,other-noun,,FALSE-ALARM
exam2,daniweb.com,DELETE,/positions/{ID},,,w,2,w,floor,x-pile,ok
exam2,daniweb.com,DELETE,/webhooks/{ID},,,w,2,w,yours-noun,evidence,ok
exam2,data2crm.com,DELETE,/application/entity/{entity_id}/bulk,deleteEntityItemCollectionBulk,DELETE bulk for entityItem,w,2,w,yours-noun,evidence,ok
exam2,data2crm.com,DELETE,/application/entity/call/{call_id},deleteCallEntity,DELETE for call,w,3,x,other-noun,,FALSE-ALARM
exam2,data2crm.com,DELETE,/application/entity/email/bulk,deleteEmailCollectionBulk,DELETE bulk for email,w,2,w,floor,x-pile,ok
exam2,data2crm.com,DELETE,/application/entity/note/bulk,deleteNoteCollectionBulk,DELETE bulk for note,w,2,w,yours-noun,evidence,ok
exam2,data2crm.com,DELETE,/application/field/{field_id}/{field_item_id},deleteFieldItemEntity,DELETE for fieldItem,w,2,w,yours-noun,evidence,ok
exam2,data2crm.com,PUT,/application/entity/contact/{contact_id},updateContactEntity,PUT for contact,w,2,w,yours-noun,evidence,ok
exam2,data2crm.com,PUT,/application/entity/note/{note_id},updateNoteEntity,PUT for note,w,2,w,yours-noun,evidence,ok
exam2,data2crm.com,PUT,/application/entity/tag/{tag_id},updateTagEntity,PUT for tag,w,2,w,yours-noun,evidence,ok
exam2,dev.to,PUT,/api/display_ads/{id}/unpublish,,unpublish,w,3,x,other-noun,,FALSE-ALARM
exam2,digitallinguistics.io,PATCH,/languages/{languageID}/lexemes/{lexemeID},updateLexemeByLanguage,Perform a partial update on a Lexeme,w,2,w,floor,x-pile,ok
exam2,digitalocean.com,DELETE,/v2/databases/{database_cluster_uuid}/dbs/{database_name},databases_delete,Delete a Database,w,2,w,yours-noun,evidence,ok
