set,vendor,method,operationId,path,summary,truth,predicted,rule,floor,verdict,previous_predicted,previous_verdict
exam3,contract-p.fit,PATCH,patch_format_resource,/formats/{format_id},Update the format,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,contract-p.fit,PATCH,patch_inbox_resource,/inboxes/{inbox_id},Update inbox,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,contract-p.fit,PATCH,patch_predictor_setting_resource,/predictor_settings/{scope},Update scoped predictor settings,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,contract-p.fit,PATCH,patch_project_resource,/projects/{project_id},Update project,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,contract-p.fit,PATCH,patch_report_resource,/reports/{report_id},Update report,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,contract-p.fit,PATCH,patch_review_settings_atomic_resource,/settings/review,Update scoped review setting,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,contract-p.fit,PATCH,patch_setting_sampling_resource,/sampling_settings/{scope},Update scoped sampling settings,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,contract-p.fit,PATCH,patch_setting_threshold_resource,/threshold_settings/{scope},Update the scoped thresholds settings,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,contribly.com,DELETE,,/assignments/{id},Delete this assignment and all of it's contributions,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,contribly.com,DELETE,,/contributions/{id},Delete this contribution,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,cpy.re,DELETE,delMirroredVideo,/api/v1/server/redundancy/videos/{redundancyId},Delete a mirror done on a video,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,cpy.re,DELETE,delVideoChannelSync,/api/v1/video-channel-syncs/{channelSyncId},Delete a video channel synchronization,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,cpy.re,DELETE,delVideoPlaylistVideo,/api/v1/video-playlists/{playlistId}/videos/{playlistElementId},Delete an element from a playlist,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,cpy.re,DELETE,delVideoWebTorrent,/api/v1/videos/{id}/webtorrent,Delete video WebTorrent files,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,cpy.re,DELETE,uploadResumableCancel,/api/v1/videos/upload-resumable,"Cancel the resumable upload of a video, deleting any data uploaded so far",w,x,live-verb,false,FALSE-ALARM,x,FALSE-ALARM
exam3,cpy.re,PUT,,/api/v1/abuses/{abuseId},Update an abuse,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,cpy.re,PUT,,/api/v1/videos/{id}/watching,Set watching progress of a video,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,cpy.re,PUT,addVideoCaption,/api/v1/videos/{id}/captions/{captionLanguage},Add or replace a video caption,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,cpy.re,PUT,putUserInfo,/api/v1/users/me,Update my user information,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,daniweb.com,DELETE,,/groups/{ID}/memberships,,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,daniweb.com,DELETE,,/positions/{ID},,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,daniweb.com,DELETE,,/groups/messages/{ID},,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,daniweb.com,PATCH,,/groups/{ID},,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,daniweb.com,PATCH,,/positions/{ID},,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,daniweb.com,PATCH,,/users/{ID}/synergies,,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,daniweb.com,PATCH,,/users/~,,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,data2crm.com,DELETE,deleteAccountCollectionBulk,/application/entity/account/bulk,DELETE bulk  for account,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,data2crm.com,DELETE,deleteAttachmentCollectionBulk,/application/entity/attachment/bulk,DELETE bulk  for attachment,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,data2crm.com,DELETE,deleteCallEntity,/application/entity/call/{call_id},DELETE for call,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,data2crm.com,DELETE,deleteCaseCollectionBulk,/application/entity/case/bulk,DELETE bulk  for case,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,data2crm.com,DELETE,deleteEmailCollectionBulk,/application/entity/email/bulk,DELETE bulk  for email,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,data2crm.com,DELETE,deleteEntityItemCollectionBulk,/application/entity/{entity_id}/bulk,DELETE bulk  for entityItem,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,data2crm.com,DELETE,deleteEventCollectionBulk,/application/entity/event/bulk,DELETE bulk  for event,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,data2crm.com,DELETE,deleteInvoiceEntity,/application/entity/invoice/{invoice_id},DELETE for invoice,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,data2crm.com,DELETE,deleteInvoiceItemCollectionBulk,/application/entity/invoiceItem/bulk,DELETE bulk  for invoiceItem,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,data2crm.com,DELETE,deleteNoteCollectionBulk,/application/entity/note/bulk,DELETE bulk  for note,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,data2crm.com,DELETE,deleteOpportunityCollectionBulk,/application/entity/opportunity/bulk,DELETE bulk  for opportunity,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,data2crm.com,DELETE,deleteOpportunityEntity,/application/entity/opportunity/{opportunity_id},DELETE for opportunity,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,data2crm.com,DELETE,deleteQuoteCollectionBulk,/application/entity/quote/bulk,DELETE bulk  for quote,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,data2crm.com,PUT,updateAttachmentEntityBulk,/application/entity/attachment/bulk,PUT bulk  for attachment,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,data2crm.com,PUT,updateInvoiceEntity,/application/entity/invoice/{invoice_id},PUT for invoice,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,data2crm.com,PUT,updateMeetingEntity,/application/entity/meeting/{meeting_id},PUT for meeting,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,data2crm.com,PUT,updateMeetingEntityBulk,/application/entity/meeting/bulk,PUT bulk  for meeting,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,data2crm.com,PUT,updateQuoteEntityBulk,/application/entity/quote/bulk,PUT bulk  for quote,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,data2crm.com,PUT,updateUserEntityBulk,/application/entity/user/bulk,PUT bulk  for user,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,dev.to,DELETE,,/api/pages/{id},remove a page,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,dev.to,PUT,,/api/display_ads/{id}/unpublish,unpublish,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,dev.to,PUT,,/api/display_ads/{id},display ads,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,dev.to,PUT,,/api/pages/{id},update details for a page,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,digitallinguistics.io,DELETE,deleteLexeme,/lexemes/{lexemeID},Delete a Lexeme by ID,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,digitallinguistics.io,DELETE,deleteLexemeByLanguage,/languages/{languageID}/lexemes/{lexemeID},Delete a Lexeme by ID,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,digitallinguistics.io,PATCH,updateLexeme,/lexemes/{lexemeID},Perform a partial update on a Lexeme,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,digitallinguistics.io,PATCH,updateLexemeByLanguage,/languages/{languageID}/lexemes/{lexemeID},Perform a partial update on a Lexeme,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,digitallinguistics.io,PUT,upsertLanguage,/languages,Upsert (create or replace) a Language,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,digitallinguistics.io,PUT,upsertLexeme,/lexemes,Upsert (add or replace) a Lexeme,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,digitallinguistics.io,PUT,upsertLexemeByLanguage,/languages/{languageID}/lexemes,Upsert (add or replace) a Lexeme,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,digitalocean.com,DELETE,databases_delete,/v2/databases/{database_cluster_uuid}/dbs/{database_name},Delete a Database,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,digitalocean.com,DELETE,databases_delete_connectionPool,/v2/databases/{database_cluster_uuid}/pools/{pool_name},Delete a Connection Pool (PostgreSQL),w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,digitalocean.com,DELETE,databases_delete_onlineMigration,/v2/databases/{database_cluster_uuid}/online-migration/{migration_id},Stop an Online Migration,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,digitalocean.com,DELETE,databases_delete_user,/v2/databases/{database_cluster_uuid}/users/{username},Remove a Database User,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,digitalocean.com,DELETE,databases_destroy_replica,/v2/databases/{database_cluster_uuid}/replicas/{replica_name},Destroy a Read-only Replica,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,digitalocean.com,DELETE,droplets_destroy,/v2/droplets/{droplet_id},Delete an Existing Droplet,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,digitalocean.com,DELETE,kubernetes_delete_node,/v2/kubernetes/clusters/{cluster_id}/node_pools/{node_pool_id}/nodes/{node_id},Delete a Node in a Kubernetes Cluster,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,digitalocean.com,DELETE,kubernetes_delete_nodePool,/v2/kubernetes/clusters/{cluster_id}/node_pools/{node_pool_id},Delete a Node Pool in a Kubernetes Cluster,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,digitalocean.com,DELETE,kubernetes_destroy_associatedResourcesDangerous,/v2/kubernetes/clusters/{cluster_id}/destroy_with_associated_resources/dangerous,Delete a Cluster and All of its Associated Resources (Dangerous),w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,digitalocean.com,DELETE,kubernetes_remove_registry,/v2/kubernetes/registry,Remove Container Registry from Kubernetes Clusters,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,digitalocean.com,DELETE,loadBalancers_remove_droplets,/v2/load_balancers/{lb_id}/droplets,Remove Droplets from a Load Balancer,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,digitalocean.com,DELETE,registry_delete_repositoryManifest,/v2/registry/{registry_name}/{repository_name}/digests/{manifest_digest},Delete Container Registry Repository Manifest,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,digitalocean.com,DELETE,uptime_check_delete,/v2/uptime/checks/{check_id},Delete a Check,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,digitalocean.com,DELETE,vpcs_delete,/v2/vpcs/{vpc_id},Delete a VPC,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,digitalocean.com,PUT,databases_update_clusterSize,/v2/databases/{database_cluster_uuid}/resize,Resize a Database Cluster,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,digitalocean.com,PUT,databases_update_major_version,/v2/databases/{database_cluster_uuid}/upgrade,Upgrade Major Version for a Database,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,digitalocean.com,PUT,databases_update_sql_mode,/v2/databases/{database_cluster_uuid}/sql_mode,Update SQL Mode for a Cluster,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,digitalocean.com,PUT,monitoring_update_alertPolicy,/v2/monitoring/alerts/{alert_uuid},Update an Alert Policy,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,digitalocean.com,PUT,vpcs_update,/v2/vpcs/{vpc_id},Update a VPC,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
holdout3,discord,DELETE,delete_application_command,/applications/{application_id}/commands/{command_id},,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
holdout3,discord,DELETE,delete_guild_scheduled_event_exception,/guilds/{guild_id}/scheduled-events/{guild_scheduled_event_id}/exceptions/{exception_id},,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
holdout3,discord,DELETE,leave_lobby,/lobbies/{lobby_id}/members/@me,,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
holdout3,discord,PATCH,update_guild_soundboard_sound,/guilds/{guild_id}/soundboard-sounds/{sound_id},,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
holdout3,discord,PATCH,update_guild_template,/guilds/{guild_id}/templates/{code},,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
holdout3,discord,PATCH,update_guild_widget_settings,/guilds/{guild_id}/widget,,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
holdout3,discord,POST,bot_partner_sdk_unmerge_provisional_account,/partner-sdk/provisional-accounts/unmerge/bot,,w,x,floor,true,FALSE-ALARM,x,FALSE-ALARM
holdout3,discord,POST,consume_entitlement,/applications/{application_id}/entitlements/{entitlement_id}/consume,,w,x,floor,true,FALSE-ALARM,x,FALSE-ALARM
holdout3,discord,PUT,bulk_set_guild_application_commands,/applications/{application_id}/guilds/{guild_id}/commands,,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
holdout3,discord,PUT,update_application_user_role_connection,/users/@me/applications/{application_id}/role-connection,,w,x,no-own-noun,false,FALSE-ALARM,w,ok
holdout3,discord,PUT,update_voice_channel_status,/channels/{channel_id}/voice-status,,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,discourse.local,DELETE,deleteBadge,/admin/badges/{id}.json,Delete badge,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,discourse.local,PUT,changePassword,/users/password-reset/{token}.json,Change password,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,discourse.local,PUT,markNotificationsAsRead,/notifications/mark-read.json,Mark notifications as read,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,discourse.local,PUT,updateBadge,/admin/badges/{id}.json,Update badge,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,discourse.local,PUT,updateEmail,/u/{username}/preferences/email.json,Update email,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,discourse.local,PUT,updateGroup,/groups/{id}.json,Update a group,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,discourse.local,PUT,updateTagGroup,/tag_groups/{id}.json,Update tag group,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,docker.com,DELETE,,/v2/access-tokens/{uuid},Delete a personal access token,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,docker.com,DELETE,ContainerDelete,/containers/{id},Remove a container,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,docker.com,PATCH,,/v2/access-tokens/{uuid},Update a personal access token,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,docker.com,PUT,PutContainerArchive,/containers/{id}/archive,Extract an archive of files or folders to a directory in a container,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,docusign.net,DELETE,BrandLogo_DeleteBrandLogo,/v2.1/accounts/{accountId}/brands/{brandId}/logos/{logoType},Deletes a brand logo.,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,docusign.net,DELETE,ConnectLog_DeleteConnectLog,/v2.1/accounts/{accountId}/connect/logs/{logId},Deletes a specified Connect log entry.,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,docusign.net,DELETE,ConnectLog_DeleteConnectLogs,/v2.1/accounts/{accountId}/connect/logs,Deletes a list of Connect log entries.,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,docusign.net,DELETE,Connect_DeleteConnectConfig,/v2.1/accounts/{accountId}/connect/{connectId},Deletes the specified Connect configuration.,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,docusign.net,DELETE,ENoteConfiguration_DeleteENoteConfiguration,/v2.1/accounts/{accountId}/settings/enote_configuration,Deletes configuration information for the eNote eOriginal integration.,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,docusign.net,DELETE,EnvelopeTransferRules_DeleteEnvelopeTransferRules,/v2.1/accounts/{accountId}/envelopes/transfer_rules/{envelopeTransferRuleId},Deletes an envelope transfer rule.,w,x,live-verb,false,FALSE-ALARM,x,FALSE-ALARM
exam2,docusign.net,DELETE,Tabs_DeleteTemplateDocumentTabs,/v2.1/accounts/{accountId}/templates/{templateId}/documents/{documentId}/tabs,Deletes tabs from a template.,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,docusign.net,PUT,AccountSignatures_PutAccountSignatureImage,/v2.1/accounts/{accountId}/signatures/{signatureId}/{imageType},"Sets a signature image, initials, or stamp.",w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,docusign.net,PUT,Connect_PutConnectConfiguration,/v2.1/accounts/{accountId}/connect,Updates a specified Connect configuration.,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,docusign.net,PUT,Pages_PutTemplatePageImage,/v2.1/accounts/{accountId}/templates/{templateId}/documents/{documentId}/pages/{pageNumber}/page_image,Rotates page image from a template for display.,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,docusign.net,PUT,PowerForms_PutPowerForm,/v2.1/accounts/{accountId}/powerforms/{powerFormId},Updates an existing PowerForm.,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,docusign.net,PUT,Recipients_PutTemplateRecipientTabs,/v2.1/accounts/{accountId}/templates/{templateId}/recipients/{recipientId}/tabs,Updates the tabs for a recipient.,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,doqs.dev,PUT,update_template_designer_templates__id__put,/designer/templates/{id},Update Template,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,dracoon.team,DELETE,cancelFileUploadViaShare,/v4/public/shares/uploads/{access_key}/{upload_id},Cancel file upload,w,x,live-verb,false,FALSE-ALARM,x,FALSE-ALARM
exam3,dracoon.team,DELETE,removeOAuthApproval,/v4/user/oauth/approvals/{client_id},Remove OAuth client approval,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,dracoon.team,DELETE,removeOAuthAuthorizations,/v4/user/oauth/authorizations/{client_id},Remove all OAuth authorizations of a client,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,dracoon.team,DELETE,removeTenantWebhook,/v4/provisioning/webhooks/{webhook_id},Remove tenant webhook,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,dracoon.team,DELETE,unsubscribeDownloadShare,/v4/user/subscriptions/download_shares/{share_id},Unsubscribe Download Share from notifications,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam2,dracoon.team,PUT,setRoomPolicies,/v4/nodes/rooms/{room_id}/policies,Set room policies,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,dracoon.team,PUT,updateAuthConfig,/v4/system/config/settings/auth,Update authentication settings,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,dracoon.team,PUT,updateDownloadShares,/v4/shares/downloads,Update a list of Download Shares,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,dracoon.team,PUT,updateEventlogConfig,/v4/system/config/settings/eventlog,Update eventlog settings,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,dracoon.team,PUT,updateGroup,/v4/groups/{group_id},Update user group's metadata,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,dracoon.team,PUT,updateOAuthClient,/v4/system/config/oauth/clients/{client_id},Update OAuth client,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,dracoon.team,PUT,updateSystemDefaults,/v4/system/config/settings/defaults,Update system defaults,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,dracoon.team,PUT,updateUserAccount,/v4/user/account,Update user account,w,x,no-own-noun,false,FALSE-ALARM,x,FALSE-ALARM
exam3,drchrono.com,DELETE,appointment_templates_delete,/api/appointment_templates/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,drchrono.com,DELETE,lab_documents_delete,/api/lab_documents/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,drchrono.com,DELETE,patients_summary_delete,/api/patients_summary/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,drchrono.com,PATCH,amendments_partial_update,/api/amendments/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,drchrono.com,PATCH,custom_appointment_fields_partial_update,/api/custom_appointment_fields/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,drchrono.com,PATCH,lab_results_partial_update,/api/lab_results/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,drchrono.com,PATCH,lab_tests_partial_update,/api/lab_tests/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam2,drchrono.com,PATCH,patient_communications_partial_update,/api/patient_communications/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
exam3,drchrono.com,PATCH,patient_interventions_partial_update,/api/patient_interventions/{id},,w,x,no-own-noun,false,FALSE-ALARM,w,ok
